InsiderID, NodeCount, EdgeCount
86652,3,3
70270,6,9
94849,2,1
70273,3,3
78466,2,1
94850,8,20
70280,4,6
70283,3,3
94858,5,10
70285,7,15
70284,3,3
86673,4,5
70289,4,6
70288,2,1
70291,2,1
70290,4,6
86676,6,15
78488,4,5
103066,5,10
70298,6,10
78493,2,1
70302,3,3
86686,3,3
111264,2,1
94885,2,1
70308,7,12
78502,2,1
70317,8,25
94892,2,1
70316,4,6
78513,4,6
78517,5,10
78516,5,10
111287,2,1
70329,4,6
78521,5,10
70331,3,2
78523,5,10
78522,5,10
78525,2,1
70335,6,12
86722,3,3
70342,8,23
94922,4,6
70350,5,10
70353,2,1
70352,3,3
94931,2,1
78546,3,3
70354,2,1
94932,4,6
103130,2,1
70362,7,21
78554,2,1
70365,2,1
70364,2,1
78560,5,7
70371,10,33
70372,9,32
70377,3,3
70376,5,5
70379,4,3
70381,2,1
70383,7,21
103150,2,1
78576,2,1
70384,4,4
78578,3,2
94962,2,1
70389,3,3
78581,2,1
94967,2,1
103158,4,6
78584,5,7
70392,2,1
70394,3,3
70397,2,1
94973,2,1
86780,3,2
86782,2,1
70398,2,1
70402,5,8
94978,3,3
78597,2,1
78598,3,3
94986,2,1
78605,4,4
78604,5,9
94990,2,1
111376,3,3
94992,3,3
78608,6,12
78613,2,1
94997,4,6
70421,3,2
94998,6,11
78616,2,1
86808,2,1
86810,9,36
78621,2,1
103198,2,1
70433,5,8
70432,5,9
70435,6,15
111394,4,4
70437,6,15
103205,2,1
70436,6,15
86823,6,15
70438,6,15
70440,2,1
86824,6,15
78635,5,9
103210,5,8
78637,2,1
70445,5,5
95021,2,1
95020,2,1
86831,3,3
95023,5,10
103215,2,1
78638,2,1
78641,3,3
103219,2,1
78645,6,15
103227,7,21
78655,2,1
70463,2,1
95038,2,1
78657,2,1
70466,2,1
86852,2,1
86856,2,1
86858,5,10
95053,2,1
70479,2,1
70481,2,1
70483,2,1
78674,3,3
70484,2,1
95060,6,15
70487,2,1
78681,2,1
70488,2,1
95069,4,6
70495,8,27
111454,2,1
95070,4,6
78690,2,1
70498,8,26
78693,2,1
70500,3,3
103273,2,1
70505,5,10
78696,2,1
70504,5,10
70507,5,10
70506,5,10
70509,4,4
78703,2,1
70511,3,3
70510,3,3
78702,2,1
78705,4,6
78704,2,1
70519,3,2
95095,9,36
70521,2,1
70520,2,1
78715,2,1
70522,4,3
86908,3,3
95100,2,1
78716,2,1
95102,2,1
78721,11,51
95104,2,1
70530,6,15
103302,2,1
86925,2,1
70549,4,6
103317,2,1
70551,7,21
103318,4,4
95131,2,1
86938,3,3
78748,6,15
78751,4,6
70558,5,9
78753,4,6
103329,2,1
78752,4,6
78754,4,6
70568,3,2
103339,2,1
103340,5,8
111534,2,1
103342,5,8
86960,4,5
103347,2,1
78774,6,15
103355,2,1
103357,2,1
70589,7,21
70591,7,21
70590,2,1
70592,2,1
70595,6,15
70599,3,3
70598,6,11
70600,5,10
70602,3,2
70605,2,1
86991,2,1
70611,9,32
111570,2,1
70615,2,1
78807,4,4
86998,2,1
95194,2,1
70620,2,1
70624,2,1
95203,2,1
70627,11,47
103397,3,3
78821,5,9
70629,11,47
70628,7,21
70631,11,47
70633,2,1
78825,2,1
95212,2,1
70640,6,15
87026,2,1
78840,2,1
87032,3,3
103419,2,1
95231,3,3
70654,2,1
78846,2,1
87040,3,3
70656,2,1
70658,2,1
78853,3,3
78852,3,3
78854,3,3
70667,5,10
95242,2,1
70666,4,6
70670,2,1
78864,2,1
70672,2,1
95251,13,60
70674,3,2
70677,7,21
70676,11,47
70679,11,47
70678,3,3
70681,2,1
70680,9,9
87067,2,1
78875,2,1
70687,2,1
70689,2,1
111648,2,1
95266,2,1
95271,2,1
70694,3,3
95272,2,1
70696,2,1
70699,4,6
70701,3,3
70700,2,1
78895,5,5
111663,3,2
70703,2,1
70705,3,3
70706,2,1
70711,5,10
70712,5,10
78904,3,3
95291,3,3
95290,9,19
78906,5,7
111681,4,6
70728,4,6
78920,2,1
70737,3,2
87120,2,1
70739,2,1
78930,3,3
70738,2,1
78942,7,8
95328,6,15
70755,4,4
70762,2,1
87151,2,1
103535,2,1
78958,2,1
78961,2,1
95344,3,2
78963,3,3
87154,3,3
78965,2,1
70772,4,5
70777,2,1
87161,5,10
70776,6,14
70779,3,2
70778,4,6
87164,2,1
103548,2,1
87169,4,6
70784,9,23
87173,4,4
70789,4,5
87175,2,1
87179,2,1
95372,2,1
111759,7,21
111758,7,21
111761,7,21
95377,4,6
103569,2,1
111760,7,21
111763,7,21
95379,4,6
70803,3,3
111762,7,21
70802,5,9
95378,4,6
103570,2,1
87188,3,3
111764,7,21
79001,2,1
79002,3,3
70813,3,3
79015,3,2
95400,2,1
95409,2,1
79027,9,30
103602,3,3
79029,9,30
79028,7,21
70839,5,10
95416,4,6
103613,2,1
87229,2,1
87231,10,39
87233,3,3
70848,2,1
79043,7,21
95427,2,1
79042,9,30
95426,2,1
79044,3,2
70852,3,2
111812,4,6
111815,2,1
70854,2,1
79048,3,3
70859,2,1
111818,2,1
70858,7,18
79053,2,1
70861,13,78
70860,3,2
87247,6,8
70871,4,3
79065,4,5
87256,5,10
87259,5,10
87258,5,10
87261,5,10
95452,2,1
70881,2,1
70880,2,1
79076,4,5
70887,4,4
70886,2,1
87272,3,3
95467,2,1
70893,5,8
70892,5,10
70899,4,4
79093,3,2
87285,6,10
70905,7,21
95480,2,1
79103,2,1
79102,3,3
87294,3,2
70913,7,21
103683,2,1
103684,2,1
95497,3,3
70926,4,6
70930,4,6
95509,9,30
95511,4,6
70939,3,2
95515,2,1
111898,2,1
70940,2,1
111905,2,1
79139,2,1
79141,2,1
70949,3,2
87332,4,5
70955,7,21
70954,11,46
79148,3,3
79151,2,1
70960,11,48
70965,6,15
70964,6,12
95540,3,3
95543,3,3
87353,7,21
111929,2,1
111928,5,7
95544,3,3
70968,2,1
87355,3,3
103738,2,1
70973,2,1
79170,3,2
70978,10,42
87367,9,13
70985,9,36
87371,3,3
95563,2,1
103756,3,2
70990,5,10
70993,4,6
87376,3,3
70992,3,3
79187,3,3
70995,5,10
95570,3,2
79191,3,3
79192,3,3
111965,4,6
95583,2,1
71007,4,5
95582,2,1
71006,3,3
79201,4,4
71009,3,3
71010,3,3
95589,2,1
95593,6,15
103784,2,1
71020,6,15
95599,2,1
95600,3,2
71024,6,6
87414,3,3
71032,13,57
95608,6,7
79229,2,1
111997,3,3
103804,2,1
71036,2,1
95615,2,1
71039,2,1
87423,6,10
79230,3,3
111998,3,3
112000,3,3
71043,2,1
79234,2,1
95625,2,1
71048,3,3
71053,6,15
112012,4,6
87439,6,15
79246,2,1
87440,5,9
112016,2,1
71058,9,20
112021,5,8
71060,7,17
87447,4,6
112023,4,6
103833,2,1
95645,5,9
71068,4,4
71070,2,1
87459,5,8
71077,2,1
87460,8,27
71081,2,1
87464,3,2
112042,5,8
71085,6,13
95669,3,2
112053,2,1
112056,2,1
71096,6,15
79293,5,10
71100,4,6
79295,2,1
71104,2,1
103876,3,2
79303,2,1
95689,5,9
103883,4,6
79306,5,10
103884,2,1
79308,4,6
79311,5,10
79310,5,10
79312,5,10
103892,6,15
71124,2,1
71127,3,3
71126,2,1
79321,2,1
103897,6,15
103898,6,15
71130,2,1
112093,2,1
103903,6,15
87521,2,1
79328,2,1
87527,2,1
71145,5,10
71144,3,2
71146,5,10
79347,2,1
71154,2,1
103926,2,1
71165,4,4
71164,3,2
95743,6,12
103934,2,1
71175,2,1
71174,2,1
79369,2,1
71179,2,1
71182,4,4
87575,4,6
71193,2,1
79384,2,1
95773,2,1
71201,2,1
71211,4,6
71210,4,6
103981,3,3
71213,3,3
71214,3,2
95790,2,1
71220,4,4
79414,3,3
71222,4,4
95798,2,1
79417,6,15
71227,2,1
71231,2,1
87615,3,3
95809,3,3
104001,5,10
79428,4,6
71242,6,15
79434,2,1
95820,3,3
71246,6,15
87635,5,10
87634,5,10
71257,2,1
104027,4,6
87643,2,1
87642,2,1
104026,4,6
71260,5,10
71263,3,3
71262,3,3
71264,3,3
79458,2,1
104034,4,4
71268,6,15
112228,3,3
71276,2,1
71280,3,3
71283,13,78
71282,2,1
71285,7,17
104055,7,21
104054,10,41
112246,3,3
79478,10,18
79481,2,1
104057,3,3
104056,2,1
71297,4,5
95873,2,1
79491,3,3
95885,4,4
71308,3,3
87699,4,6
95890,3,2
71318,4,6
71321,6,15
79514,13,56
79517,8,28
79519,2,1
79521,13,57
79520,10,40
104100,2,1
71334,3,2
71341,2,1
71343,8,17
71350,2,1
79545,3,3
87743,2,1
87742,2,1
79561,2,1
104136,2,1
71371,2,1
104141,5,10
71373,2,1
87758,2,1
71374,2,1
104147,6,13
112339,3,3
71378,2,1
104146,5,10
104148,6,13
95961,2,1
95963,4,4
79579,2,1
87771,2,1
71386,4,6
79581,4,6
79587,2,1
79590,2,1
79592,4,6
71405,2,1
71411,2,1
104180,7,10
71412,3,3
79607,2,1
71415,3,2
71414,6,15
104182,2,1
71419,6,15
95995,7,21
112381,2,1
71427,2,1
96005,8,25
87812,2,1
87815,7,19
87816,6,15
87818,7,19
87821,3,3
79630,3,3
96019,2,1
71445,2,1
71444,3,2
87828,7,19
71449,4,6
104216,4,5
104224,7,19
96032,7,21
71461,2,1
96041,3,3
104233,2,1
71469,2,1
104237,4,6
79662,3,3
79665,3,3
71476,3,2
87863,2,1
79671,3,3
96054,13,78
71481,5,8
87864,2,1
71480,4,6
112443,2,1
71482,4,6
87871,2,1
87875,2,1
112450,2,1
79687,5,10
79689,5,10
96073,2,1
79690,5,10
79693,5,10
71502,6,10
96078,13,78
96080,2,1
96082,3,3
104274,5,10
79700,3,3
71511,7,21
96089,2,1
96090,3,3
71521,4,6
96097,13,78
87904,2,1
87907,5,8
71523,6,15
71522,6,15
71524,6,10
71527,6,15
71526,7,19
96102,2,1
79718,3,3
71529,3,3
71528,7,19
87912,2,1
79725,2,1
96109,2,1
87917,8,26
96110,13,78
96113,13,78
96115,13,78
96114,13,78
71540,2,1
96120,3,3
71549,2,1
71551,2,1
96126,3,3
87937,6,8
96129,6,14
71553,2,1
71555,3,3
96132,4,6
96135,3,3
71558,3,3
71561,7,19
71560,7,19
87946,2,1
71565,2,1
71566,2,1
79761,5,10
96146,7,21
71572,2,1
87959,2,1
87962,5,10
71583,2,1
104351,3,2
104350,2,1
112545,8,27
87970,3,3
96169,2,1
87978,2,1
96172,7,21
79793,2,1
96176,2,1
71605,7,21
87988,2,1
71604,10,40
71607,2,1
79798,2,1
71606,2,1
104374,2,1
104377,2,1
87992,8,27
104376,2,1
71611,4,4
87995,2,1
112572,2,1
87999,2,1
112575,2,1
104387,2,1
96197,3,3
79813,2,1
71620,6,15
104388,2,1
71623,6,15
96199,4,5
112584,3,3
104392,3,2
71631,2,1
79822,3,3
71634,2,1
88021,7,18
71638,6,12
71646,2,1
71648,6,15
88032,2,1
96228,2,1
79844,3,3
88036,3,3
79846,2,1
79851,2,1
96234,2,1
71661,8,27
112620,2,1
79854,5,6
71662,7,21
71664,3,3
79859,2,1
71671,6,10
71670,5,9
71673,5,8
79865,6,15
71672,2,1
104446,3,3
71680,4,3
71687,4,3
71688,2,1
88075,3,3
71694,2,1
71697,8,14
96274,4,4
112660,2,1
71700,5,9
71706,6,11
96282,7,21
71709,9,30
71708,9,30
88095,5,7
71715,2,1
79907,2,1
96298,2,1
71722,3,3
71725,3,3
88108,2,1
112686,2,1
96305,2,1
71729,2,1
79925,5,9
79924,2,1
71741,3,3
71740,7,21
104510,3,3
96320,2,1
112722,2,1
96347,3,3
79973,4,5
79972,2,1
104550,3,3
71786,3,3
79983,2,1
71795,4,3
88180,4,4
112759,7,21
96377,4,6
79992,2,1
71803,3,3
96387,2,1
88196,8,17
71816,2,1
71819,3,3
80011,2,1
71823,3,3
88206,5,10
71822,2,1
96401,2,1
96402,2,1
80020,3,3
112788,4,6
71831,4,6
88219,2,1
88221,2,1
88223,2,1
71838,4,4
96414,2,1
88224,2,1
71842,4,6
88229,2,1
71849,4,3
96425,3,3
71848,2,1
71850,2,1
88239,2,1
71857,2,1
80051,2,1
104628,2,1
88253,2,1
104639,3,3
71871,3,2
71874,2,1
104648,2,1
104653,2,1
80076,3,3
71889,4,5
80081,6,10
80084,4,3
71895,2,1
96470,2,1
80095,2,1
71902,6,15
88292,5,10
80103,4,6
80102,4,6
104680,2,1
80104,4,6
71915,6,12
80106,4,6
104682,2,1
71916,4,6
71918,2,1
96494,7,16
88306,2,1
80116,2,1
71926,3,3
71929,5,8
96509,2,1
71933,4,4
71941,5,8
71940,6,15
96519,2,1
71943,6,15
71944,6,15
80136,5,10
88330,3,3
80138,7,18
104722,2,1
80146,7,18
80148,7,18
96535,4,6
80151,5,10
71958,3,3
80150,7,18
71964,2,1
71969,4,6
71970,8,18
88357,4,6
71972,7,16
88356,4,6
80169,2,1
80173,2,1
96556,3,3
80172,2,1
96563,2,1
71987,2,1
88375,2,1
104761,2,1
112955,2,1
96572,2,1
104764,2,1
96575,2,1
88382,4,6
104773,2,1
96580,3,3
80196,3,3
80199,2,1
88397,2,1
96591,4,6
80206,2,1
80209,2,1
96593,2,1
80211,2,1
96596,2,1
88404,5,9
72023,3,3
72025,5,6
72027,2,1
88411,3,3
104798,2,1
72033,2,1
72035,2,1
80226,3,3
88418,4,6
80228,3,3
96618,2,1
72046,3,3
80240,4,3
88435,3,2
72052,2,1
96637,6,15
72060,3,3
88447,2,1
72063,7,21
96641,2,1
96642,2,1
80261,3,3
72070,2,1
80265,3,3
80264,3,2
80267,4,6
80266,4,4
80269,5,7
88461,2,1
80268,4,6
113036,2,1
80273,9,28
80275,8,26
88467,8,24
113042,2,1
72087,2,1
96662,2,1
80283,8,25
72090,7,14
80289,3,3
80291,2,1
72099,3,3
80290,3,2
96677,2,1
80292,2,1
104870,3,3
72105,2,1
80298,7,18
72109,2,1
80303,6,15
72111,6,9
104883,3,3
113075,2,1
104884,4,4
113076,2,1
88502,2,1
96697,2,1
72120,2,1
96699,3,3
80317,6,15
88508,2,1
96704,2,1
80324,2,1
88516,5,7
96711,2,1
88521,2,1
104907,4,6
96714,3,3
104915,5,10
96728,4,6
80353,3,2
72162,2,1
80365,2,1
72176,4,6
72181,2,1
72182,8,27
72184,10,45
96764,3,2
96771,4,6
72196,3,2
96774,2,1
72209,4,6
113171,2,1
104978,6,14
104985,2,1
80409,6,12
88602,5,10
96801,2,1
104994,3,3
96805,2,1
80422,2,1
96821,8,28
88629,2,1
72245,3,2
88631,2,1
80441,2,1
80440,2,1
88637,2,1
88636,2,1
113215,2,1
72259,2,1
80462,8,27
80465,6,15
96848,2,1
80467,6,15
80466,6,15
96850,3,2
80468,6,15
96855,2,1
96854,2,1
80474,5,9
72284,2,1
72297,5,10
80494,2,1
113273,2,1
72315,6,9
113274,2,1
80506,3,2
72319,2,1
80514,2,1
80516,2,1
88708,4,6
88711,4,3
72331,5,9
88717,2,1
96911,3,3
80526,2,1
80529,3,3
96913,9,36
96915,3,3
80530,3,3
72341,2,1
88725,2,1
88727,2,1
72345,2,1
88728,6,13
72347,4,6
105114,4,6
72346,13,57
96924,6,15
88736,5,8
88745,2,1
96945,3,3
80562,5,8
113333,2,1
80564,4,6
80566,2,1
113334,2,1
80569,2,1
88760,3,3
113339,3,3
80571,4,6
105147,5,7
80573,3,3
105149,2,1
80574,6,9
113349,2,1
113348,2,1
80582,5,10
113355,2,1
113354,3,2
80589,2,1
96972,4,6
80591,2,1
96974,3,2
96979,6,14
72406,5,10
72410,10,40
72412,13,57
96990,4,6
72421,2,1
88804,6,10
80614,2,1
88809,4,6
80623,3,2
80631,2,1
105206,6,15
72443,4,4
97021,2,1
97023,2,1
72452,13,57
97033,2,1
72457,2,1
88845,2,1
80655,3,3
72464,2,1
113431,8,28
113432,8,28
80664,2,1
80673,4,6
80675,6,12
80674,4,6
72484,3,3
80678,2,1
80681,2,1
105257,2,1
88872,4,4
105259,2,1
88874,3,2
105258,3,3
105261,2,1
80697,4,6
88890,2,1
80698,5,10
72510,3,2
72512,2,1
88896,3,3
80707,3,3
105282,5,10
97092,2,1
80722,5,9
72530,4,4
80725,2,1
88917,4,6
72535,4,6
72536,2,1
113499,3,3
105306,6,8
97127,3,3
97129,3,3
80753,3,2
72567,7,21
97143,4,6
113529,2,1
88953,2,1
80761,2,1
88957,3,3
88958,3,3
88961,4,6
80769,2,1
80771,2,1
80776,2,1
72586,2,1
88974,2,1
113555,2,1
72594,2,1
105365,2,1
72596,2,1
88983,2,1
80790,3,2
88985,4,6
80792,3,2
80794,2,1
72609,2,1
97184,4,6
80805,3,3
105380,5,10
105382,2,1
80809,3,3
89003,4,6
80810,7,21
80813,7,21
72621,4,6
80815,7,21
105391,3,2
80814,7,21
72622,4,6
80817,7,21
89009,2,1
80816,7,21
72624,4,6
89008,2,1
72627,4,6
72626,2,1
80825,4,3
80830,3,3
80833,3,3
89026,3,3
89030,5,8
89034,4,4
105423,5,10
80853,5,10
105430,5,10
72664,2,1
80859,3,2
105435,5,10
80858,3,2
97242,2,1
105434,5,10
80865,3,2
80869,5,10
80871,2,1
72679,3,2
97255,3,3
80872,2,1
97261,4,6
72684,2,1
89071,3,2
72686,2,1
80878,2,1
97262,8,27
80880,2,1
72697,6,14
80888,3,2
72699,2,1
80891,2,1
80890,3,2
113661,2,1
72701,2,1
113666,2,1
113670,2,1
97289,2,1
80904,2,1
72715,6,12
89100,2,1
97292,2,1
80910,2,1
72721,5,8
89108,3,3
72727,3,2
72726,2,1
72729,2,1
97307,3,2
80927,4,3
97310,4,6
97314,2,1
113702,2,1
80936,5,10
72746,4,6
80938,2,1
113709,3,3
113712,3,3
97337,5,10
80955,2,1
97339,6,11
89148,2,1
72766,2,1
89157,6,15
80969,5,10
72777,3,3
72776,4,5
80971,9,25
89163,4,6
80970,9,25
72778,2,1
80973,5,10
89164,5,10
97359,3,3
72782,2,1
72789,3,3
80980,2,1
72791,2,1
89174,2,1
89181,2,1
105567,3,3
72798,2,1
80995,2,1
80996,2,1
72809,6,15
72812,6,15
97392,4,5
89203,3,3
97398,4,6
97403,7,21
97407,7,21
89214,6,15
97409,7,21
72832,9,36
97408,7,21
72835,9,28
97411,7,21
97413,7,21
97415,2,1
105606,2,1
89225,2,1
97418,2,1
97420,4,6
81043,2,1
72853,2,1
89236,3,2
72857,2,1
72856,6,11
81050,2,1
105626,3,3
81052,2,1
105628,2,1
113825,2,1
89253,3,3
72873,2,1
89256,5,7
97451,3,3
105648,4,4
81075,2,1
89266,2,1
97463,3,3
97462,3,3
105657,4,5
89272,2,1
72891,4,6
72890,4,6
81082,2,1
105658,4,5
72893,6,8
105663,4,6
72894,4,6
72901,7,20
89284,2,1
72905,7,20
81096,2,1
72904,8,24
72907,6,15
81098,2,1
81100,4,4
72910,8,24
113870,4,6
97488,2,1
97490,5,7
72914,2,1
97493,3,2
81113,4,4
105690,3,3
97500,4,6
89308,2,1
81123,2,1
72935,11,43
105707,2,1
89322,2,1
105709,3,3
97516,5,10
89327,2,1
81139,4,6
97522,5,10
113913,2,1
89339,5,10
113914,2,1
97533,3,3
89340,5,10
72958,8,19
89342,3,3
72963,2,1
72964,4,5
89351,4,6
105734,8,28
72968,2,1
97544,4,5
72973,8,26
97549,2,1
72975,2,1
72974,8,27
89360,2,1
97557,5,10
89364,2,1
97558,2,1
72985,3,2
105755,2,1
89372,2,1
105765,5,10
89381,5,10
73001,2,1
89387,4,6
73003,2,1
73002,2,1
73004,2,1
97582,6,15
73008,2,1
105785,2,1
73022,3,3
89409,2,1
89416,5,10
97614,2,1
73040,2,1
97616,3,2
105811,5,10
81235,5,10
89427,2,1
105810,6,14
73042,2,1
105812,6,14
97620,2,1
105814,3,3
114008,3,3
89435,6,10
114010,3,3
81242,2,1
97628,2,1
114015,2,1
105826,2,1
89444,5,10
105828,2,1
73062,2,1
81254,5,8
73067,5,9
97642,3,2
89455,4,5
89454,3,3
89461,2,1
73077,6,12
89463,2,1
73078,2,1
89465,4,6
89464,2,1
73091,2,1
81282,3,3
89476,2,1
81287,2,1
73094,6,7
89480,15,64
97683,3,3
97684,3,3
73111,5,7
81309,9,36
81308,9,36
105884,2,1
105887,4,6
97696,5,9
105891,6,11
73123,3,3
97700,2,1
114084,3,3
73131,5,10
105899,3,3
105898,2,1
73135,5,10
73136,5,10
73139,2,1
73138,2,1
97714,7,21
73141,5,10
73142,9,30
73145,2,1
97725,5,10
73153,2,1
81349,6,13
81348,6,13
105929,3,3
81355,2,1
97738,2,1
81356,3,3
97749,2,1
114135,4,6
73174,2,1
97753,3,2
73177,5,10
73179,4,6
73178,7,15
89565,2,1
73180,5,9
114144,2,1
73184,8,22
73187,2,1
97763,3,3
73186,5,10
89574,2,1
73192,2,1
114154,2,1
73199,2,1
81396,2,1
81398,12,53
81411,2,1
73219,6,11
114178,2,1
89604,2,1
97805,3,3
81425,2,1
97808,5,9
97811,2,1
81426,11,43
97810,3,2
81429,12,53
97817,2,1
89625,2,1
89626,3,2
81437,2,1
73244,2,1
97823,4,6
81446,2,1
97839,2,1
106031,2,1
106030,4,6
73267,9,36
73269,2,1
81461,6,13
89652,2,1
81460,2,1
73270,2,1
97846,2,1
114233,2,1
81464,5,9
114232,2,1
97853,2,1
106048,5,9
73286,3,2
114246,3,3
106063,6,15
106062,5,9
73297,3,3
114257,2,1
81488,4,6
89680,2,1
73299,6,12
97877,2,1
97878,2,1
106070,2,1
89689,2,1
97881,2,1
114264,2,1
114267,2,1
97883,3,3
73311,3,2
106078,2,1
89697,4,6
106086,2,1
81510,2,1
73321,2,1
106089,2,1
114285,2,1
97902,4,3
73329,4,6
97907,6,15
97906,6,15
114299,2,1
73341,12,50
73343,8,25
73344,8,27
73346,2,1
81541,2,1
89734,2,1
106121,2,1
81549,2,1
73359,2,1
81552,3,3
73363,2,1
73365,3,3
114325,2,1
114324,3,2
73367,3,3
73366,3,3
97945,2,1
73368,3,2
73370,11,46
106152,4,3
73387,12,50
73389,12,50
73390,2,1
106162,3,3
89778,2,1
73399,3,3
89782,2,1
73401,3,3
73404,4,6
89788,2,1
97983,2,1
89792,2,1
73408,10,35
97986,10,45
73410,12,51
106181,2,1
73415,4,6
73414,4,6
73416,6,13
81611,3,3
97994,2,1
73421,2,1
81617,3,3
81616,3,3
114386,2,1
114389,3,3
73429,10,43
73430,14,64
73435,4,6
106203,3,3
114395,3,2
89819,3,3
73434,4,6
114394,2,1
89822,2,1
73447,2,1
81639,3,3
114406,4,6
114409,4,6
81641,3,3
73451,4,4
81642,3,3
98028,2,1
98035,3,3
114420,3,3
81652,2,1
89849,4,6
106235,2,1
114427,4,6
106234,5,7
114426,4,6
114430,4,6
114432,4,6
73480,7,7
89869,2,1
106253,2,1
81678,3,3
106257,2,1
106259,3,3
98067,2,1
73490,3,3
106261,3,3
114453,2,1
114454,2,1
98075,4,6
81691,3,3
81692,2,1
98079,2,1
98078,3,3
89886,2,1
81703,6,15
98091,2,1
89901,7,12
73516,4,3
81710,2,1
98100,3,2
106292,2,1
98107,2,1
89915,3,2
98109,2,1
89921,7,21
81731,3,3
98115,2,1
81730,5,10
89922,2,1
98117,5,10
81734,6,15
73542,8,22
98127,2,1
73550,8,22
81745,2,1
114512,3,2
98135,2,1
114523,2,1
73567,2,1
73569,3,2
73568,2,1
73571,2,1
81763,3,3
89954,3,3
73570,2,1
81762,3,3
73573,3,3
81765,3,3
106345,2,1
73576,6,15
114538,2,1
98158,3,2
89966,6,11
114544,2,1
89970,6,11
73594,4,6
89981,5,10
89982,5,10
73601,8,17
114560,2,1
114564,3,2
73607,6,11
106378,4,5
89997,2,1
73612,6,13
98191,2,1
73614,2,1
73617,11,40
73619,2,1
81810,4,6
73618,2,1
98197,2,1
106393,3,3
98200,2,1
81819,6,13
81818,6,13
114586,2,1
98210,3,2
98214,2,1
114601,3,3
81832,2,1
90027,2,1
81836,4,4
81839,2,1
106425,2,1
73660,5,10
81860,2,1
90057,2,1
73674,9,36
106446,2,1
81875,2,1
90068,2,1
90071,2,1
106457,8,27
90072,2,1
106459,2,1
98266,2,1
73694,2,1
81891,4,5
98277,2,1
73701,3,2
81895,2,1
114672,3,3
98293,6,15
73718,6,11
98297,6,15
73720,5,10
98296,6,15
98299,6,15
98298,6,15
73725,2,1
98300,6,15
